Situação Pós-Pleito;Nome Completo;Nome Urna;Cargo;Número;Partido;Situação;Coligação
Concorrendo;JOSE VASCONCELOS CAMPOS DE SOUZA;PROFESSOR VASCO;Deputado Distrital;13713;PT;Aguardando julgamento;PT
Concorrendo;JOSE VICENTE RODRIGUES DA SILVA;PROFESSOR VICENTE;Deputado Distrital;13018;PT;Aguardando julgamento;PT
Concorrendo;VIRGILIO CESAR GALVAO PIMENTEL;PROFESSOR VIRGILIO GALVAO;Deputado Distrital;14020;PTB;Aguardando julgamento;PTB
Concorrendo;WALTER REIS CALHEIROS;PROFESSOR WALTER;Deputado Distrital;51151;PATRI;Aguardando julgamento;RENOVA DF
Concorrendo;FELIPE ALVES LEITAO;PROF. FELIPE LEITAO;Deputado Distrital;90901;PROS;Aguardando julgamento;PROS
Concorrendo;FORLAND OLIVEIRA SILVA;PROF. FORLAND;Deputado Distrital;31001;PHS;Aguardando julgamento;PHS
Concorrendo;IRAN LIMA ARAGÃO FILHO;PROF. IRAN LIMA;Deputado Distrital;70111;AVANTE;Deferido;AVANTE
Concorrendo;LÚCIO ROGÉRIO GOMES DOS SANTOS;PROF. LÚCIO ROGÉRIO;Deputado Distrital;10001;PRB;Aguardando julgamento;COLIGAÇÃO UNIDOS PELO DF 3
Concorrendo;MARCOS ANTONIO FARIA;PROF. MARCOS FARIA;Deputado Distrital;18000;REDE;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;LUIZ ANTONIO MARIANO;PROF.MARIANO;Deputado Distrital;19999;PODE;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;ROBERT LUIS MARQUES RODRIGUES;PROF. ROBERT MARQUES;Deputado Distrital;31003;PHS;Aguardando julgamento;PHS
Concorrendo;SEVERINO DE SOUSA OLIVEIRA;PROF. SEVERINO CAJAZEIRAS;Deputado Distrital;70000;AVANTE;Deferido;AVANTE
Concorrendo;REGINA DA SILVA COSTA;PROFª REGINA;Deputado Distrital;15321;MDB;Aguardando julgamento;MDB
Concorrendo;RONON PINHEIRO DA CRUZ;PR RONON PINHEIRO;Deputado Distrital;31444;PHS;Aguardando julgamento;PHS
Concorrendo;DOLORES MOREIRA DA COSTA FERREIRA;PSICÓLOGA DOLORES FERREIRA;Deputado Distrital;15200;MDB;Aguardando julgamento;MDB
Concorrendo;RAAD MASSOUH JUNIOR;RAAD JR.;Deputado Distrital;45100;PSDB;Aguardando julgamento;TODOS PELO DF
Concorrendo;RACIB ELIAS TICLY;RACIB ELIAS TICLY;Deputado Distrital;33233;PMN;Aguardando julgamento;mobilizar pra mudar
Concorrendo;GEISON RAFAEL VENOZINA DOS SANTOS MOREIRA;RAFAEL MOREIRA;Deputado Distrital;70777;AVANTE;Deferido;AVANTE
Concorrendo;RAFAEL CAVALCANTI PRUDENTE;RAFAEL PRUDENTE;Deputado Distrital;15222;MDB;Aguardando julgamento;MDB
Concorrendo;RAFAEL SILVA;RAFAEL SILVA;Deputado Distrital;43900;PV;Aguardando julgamento;SUSTENTABILIDADE E TRABALHO
Concorrendo;RAFAEL VASCONCELLOS DE ARAUJO PEREIRA;RAFAEL VASCONCELLOS;Deputado Distrital;23777;PPS;Aguardando julgamento;PPS
Concorrendo;RAIMUNDO FERNANDES FELIX;RAIMUNDO ACQUACERRADO;Deputado Distrital;90500;PROS;Aguardando julgamento;PROS
Concorrendo;RAIMUNDO CANUTO DE OLIVEIRA;RAIMUNDO CANUTO;Deputado Distrital;18710;REDE;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;RAIMUNDO NONATO DOS SANTOS;RAIMUNDO NONATO DOS SANTOS;Deputado Distrital;45208;PSDB;Aguardando julgamento;TODOS PELO DF
Concorrendo;RAIMUNDO DA SILVA RIBEIRO NETO;RAIMUNDO RIBEIRO;Deputado Distrital;15678;MDB;Aguardando julgamento;MDB
Concorrendo;RAISSA ALESSANDRA ROSSITER;RAISSA ROSSITER;Deputado Distrital;40888;PSB;Aguardando julgamento;PSB
Concorrendo;MARCO AURELIO RANGEL;RANGEL JACARÉ;Deputado Distrital;12192;PDT;Aguardando julgamento;SUSTENTABILIDADE E TRABALHO
Concorrendo;RANIELE FERREIRA NÓBREGA;RANI NÓBREGA;Deputado Distrital;35989;PMB;Aguardando julgamento;RENOVA DF
Concorrendo;RAPHAEL SEBBA DAHER FLEURY CURADO;RAPHAEL SEBBA;Deputado Distrital;50061;PSOL;Aguardando julgamento;ELAS POR NÓS: SEM MEDO DE MUDAR O DF
Concorrendo;RAQUEL BOGÉA CARVALHO;RAQUEL BOGÉA;Deputado Distrital;10233;PRB;Aguardando julgamento;COLIGAÇÃO UNIDOS PELO DF 3
Concorrendo;RAIMUNDO ALVES PEREIRA;RAY;Deputado Distrital;40333;PSB;Aguardando julgamento;PSB
Concorrendo;RAIMUNDA ALVES DOS REIS;RAY RUA BRASIL;Deputado Distrital;44417;PRP;Aguardando julgamento;BRASÍLIA ACIMA DE TUDO
Concorrendo;REGINA AYRES LACERDA;REGINA LACERDA;Deputado Distrital;19000;PODE;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;REGINALDO PEREIRA GOVEIA;REGINALDO GOUVEIA;Deputado Distrital;17000;PSL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;REGINALDO ROCHA SARDINHA;REGINALDO SARDINHA;Deputado Distrital;70200;AVANTE;Deferido;AVANTE
Concorrendo;REGINA LUCIA TOME DOS SANTOS;REGINA TOMÉ;Deputado Distrital;13223;PT;Aguardando julgamento;PT
Concorrendo;REGIS SOARES MACHADO;REGIS MACHADO;Deputado Distrital;44444;PRP;Aguardando julgamento;BRASÍLIA ACIMA DE TUDO
Concorrendo;RENATA PEREIRA DE ALBUQUERQUE BRANDÃO;RENATA;Deputado Distrital;19888;PODE;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;RENATA MESQUITA D'AGUIAR;RENATA D'AGUIAR;Deputado Distrital;11000;PP;Aguardando julgamento;PP
Concorrendo;RENATA DINIZ DE ALMEIDA;RENATA DINIZ;Deputado Distrital;30007;NOVO;Aguardando julgamento;NOVO
Concorrendo;RENATO CARNEIRO PEDROZA;RENATINHO;Deputado Distrital;11511;PP;Aguardando julgamento;PP
Concorrendo;RENILSON SANTOS DE ROMA;RENILSON ROMA;Deputado Distrital;70193;AVANTE;Deferido;AVANTE
Concorrendo;RENNE LEITE CARMO DE SOUZA;RENNEZÃO;Deputado Distrital;14444;PTB;Aguardando julgamento;PTB
Concorrendo;JOSE RICARDO DE SOUZA BRANDAO;RICARDO BRANDAO;Deputado Distrital;14710;PTB;Aguardando julgamento;PTB
Concorrendo;RICARDO LUCAS VASCONCELOS VIANNA;RICARDO LUCAS;Deputado Distrital;65035;PC do B;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;RICARDO ELVIDIO DE NEGREIROS;RICARDO NEGREIROS;Deputado Distrital;90666;PROS;Aguardando julgamento;PROS
Concorrendo;EDSON RICARDO ISAIAS DO CARMO;RICARDO PATO;Deputado Distrital;20222;PSC;Aguardando julgamento;PSC
Concorrendo;RICARDO LUIS PAZ DE ARAUJO;RICARDO PAZ;Deputado Distrital;51106;PATRI;Aguardando julgamento;RENOVA DF
Concorrendo;RICARDO MOREIRA DA COSTA;RICARDO TOBÉ;Deputado Distrital;70234;AVANTE;Deferido;AVANTE
Concorrendo;RICARDO HERNANDES TROVAO;RICARDO TROVAO;Deputado Distrital;22007;PR;Aguardando julgamento;PR
Concorrendo;RICARDO VALE DA SILVA;RICARDO VALE;Deputado Distrital;13013;PT;Aguardando julgamento;PT
Concorrendo;RICHARD DA SILVA BANHARA;RICHARD BANHARA;Deputado Distrital;45488;PSDB;Aguardando julgamento;TODOS PELO DF
Concorrendo;RICHARD BARROS ROCHA;RICHARD BARROS;Deputado Distrital;40405;PSB;Aguardando julgamento;PSB
Concorrendo;RICHARD FERREIRA DOS SANTOS;RICHARD DA SAÚDE;Deputado Distrital;35035;PMB;Aguardando julgamento;RENOVA DF
Concorrendo;RICHARDE BRAGA RIECHE;RICHARDE;Deputado Distrital;17180;PSL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;RISOMAR DA SILVA CARVALHO;RISOMAR CARVALHO;Deputado Distrital;55111;PSD;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;RITA DE CASSIA FERNANDES DE ANDRADE;RITA ANDRADE;Deputado Distrital;50005;PSOL;Aguardando julgamento;ELAS POR NÓS: SEM MEDO DE MUDAR O DF
Concorrendo;RITA DE CASSIA SIQUEIRA DIENSTMANN;RITA SIQUEIRA;Deputado Distrital;28820;PRTB;Aguardando julgamento;BRASÍLIA ACIMA DE TUDO
Concorrendo;RIVANE LUCENA MELO PEDRA;RIVANE;Deputado Distrital;19500;PODE;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;ROBÉRIO BANDEIRA DE NEGREIROS FILHO;ROBÉRIO NEGREIROS;Deputado Distrital;55000;PSD;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;ROBERTA MONZINI SILVEIRA;ROBERTA MONZINI;Deputado Distrital;54555;PPL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;ROBERTA CANDIDA DA SILVA PEREIRA;ROBERTA VIANA;Deputado Distrital;22789;PR;Aguardando julgamento;PR
Concorrendo;ROBERTO MEDEIROS SANTOS;ROBERTO AMIGO DE TODOS;Deputado Distrital;10335;PRB;Aguardando julgamento;COLIGAÇÃO UNIDOS PELO DF 3
Concorrendo;ROBERTO EUSTAQUIO INACIO VIEIRA;ROBERTO EUSTAQUIO;Deputado Distrital;22434;PR;Aguardando julgamento;PR
Concorrendo;ROBERTO DA SILVA RIBEIRO;ROBERTO RIBEIRO;Deputado Distrital;30033;NOVO;Aguardando julgamento;NOVO
Concorrendo;RODOLPHO HOTH DOS REIS;"RODOLPHO HOTH HOTH ";Deputado Distrital;15100;MDB;Aguardando julgamento;MDB
Concorrendo;RODRIGO LOPES BRITTO;RODRIGO BRITTO;Deputado Distrital;13001;PT;Aguardando julgamento;PT
Concorrendo;RODRIGO OLIVEIRA DE CASTRO DIAS;RODRIGO DIAS;Deputado Distrital;40400;PSB;Aguardando julgamento;PSB
Concorrendo;RODRIGO COSTA OLIVEIRA;RODRIGO MANDARIN;Deputado Distrital;54420;PPL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;RODRIGO MARQUES BATISTA;RODRIGO MARQUES;Deputado Distrital;40040;PSB;Aguardando julgamento;PSB
Concorrendo;RODRIGO DIEGO PEREIRA PASSOS TAVARES;RODRIGO PASSOS;Deputado Distrital;54054;PPL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;RODRIGO GUSTAVO SCARPA;RODRIGO SCARPA;Deputado Distrital;45888;PSDB;Aguardando julgamento;TODOS PELO DF
Concorrendo;RODRIGO VIANA DE SOUSA;RODRIGO VIANA;Deputado Distrital;20127;PSC;Aguardando julgamento;PSC
Concorrendo;BERNARDO ROGERIO MATA DE ARAUJO JUNIOR;ROGÉRIO MORRO DA CRUZ;Deputado Distrital;70335;AVANTE;Deferido;AVANTE
Concorrendo;ROGERIO VIEIRA DA SILVA;ROGERIO VIEIRA;Deputado Distrital;27234;DC;Aguardando julgamento;TODOS PELO DF
Concorrendo;MATAGUAYOS ROMAN FRANCA QUARESMA;ROMAN DF;Deputado Distrital;17323;PSL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;ROMMEINE SANTOS DE ANDRADE;ROMMEINE;Deputado Distrital;25123;DEM;Aguardando julgamento;TODOS PELO DF
Concorrendo;RONALD SIQUEIRA BARBOSA FILHO;RONALD;Deputado Distrital;15400;MDB;Aguardando julgamento;MDB
Concorrendo;RONALDE SILVA LINS;RONALDE LINS;Deputado Distrital;54333;PPL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;RONALDO PEREIRA DE ARAUJO;RONALDO;Deputado Distrital;27127;DC;Aguardando julgamento;TODOS PELO DF
Concorrendo;RONALDO MARQUES DE CARVALHO;RONALDO CAMELÔ;Deputado Distrital;35000;PMB;Aguardando julgamento;RENOVA DF
Concorrendo;RONALDO UBIRAJARA DO CARMO;RONALDO CARMO;Deputado Distrital;13420;PT;Aguardando julgamento;PT
Concorrendo;RONEI ALVES DA SILVA;RÔNEI CATADOR;Deputado Distrital;12061;PDT;Aguardando julgamento;SUSTENTABILIDADE E TRABALHO
Concorrendo;RONEIDE PAIVA DO NASCIMENTO;RONEIDE PAIVA;Deputado Distrital;35351;PMB;Aguardando julgamento;RENOVA DF
Concorrendo;ROOSEVELT VILELA PIRES;ROOSEVELT VILELA;Deputado Distrital;40193;PSB;Aguardando julgamento;PSB
Concorrendo;ROSALICE FERREIRA DE ARAÚJO SILVA;ROSALICE;Deputado Distrital;15214;MDB;Aguardando julgamento;MDB
Concorrendo;JOSÉ ROSALVO DE SOUSA;ROSALVO BRASILEIRO;Deputado Distrital;40369;PSB;Aguardando julgamento;PSB
Concorrendo;ROSA HELENA REGO MARTINS;ROSA MARTINS;Deputado Distrital;90888;PROS;Aguardando julgamento;PROS
Concorrendo;ROSIRENE SANTOS DE SOUZA DA SILVA;ROSE SOUZA;Deputado Distrital;33023;PMN;Aguardando julgamento;mobilizar pra mudar
Concorrendo;FREDERICO ROSSI DOS SANTOS;ROSSI;Deputado Distrital;45017;PSDB;Aguardando julgamento;TODOS PELO DF
Concorrendo;RUAN FURTADO DA SILVA SANTOS;RUAN;Deputado Distrital;15124;MDB;Aguardando julgamento;MDB
Concorrendo;RUBENS DE ARAÚJO LIMA;RUBÃO;Deputado Distrital;10189;PRB;Aguardando julgamento;COLIGAÇÃO UNIDOS PELO DF 3
Concorrendo;RUBENS BIAS PINTO;RUBENS BIAS;Deputado Distrital;50500;PSOL;Aguardando julgamento;ELAS POR NÓS: SEM MEDO DE MUDAR O DF
Concorrendo;SAIONARA CÔRTES NUNES;SAIONARA CORTES;Deputado Distrital;31900;PHS;Aguardando julgamento;PHS
Concorrendo;JORGE LUIZ DA CRUZ SILVA;SALVE JORGE;Deputado Distrital;35007;PMB;Aguardando julgamento;RENOVA DF
Concorrendo;SAMARA DOS SANTOS BRITO NEVES;SAMARA BRITO;Deputado Distrital;90100;PROS;Aguardando julgamento;PROS
Concorrendo;SAMIO BANDEIRA;SAMIO BANDEIRA;Deputado Distrital;51515;PATRI;Aguardando julgamento;RENOVA DF
Concorrendo;SAMUEL LEANDRO DE OLIVEIRA NETO;SAMUEL LEANDRO;Deputado Distrital;25001;DEM;Aguardando julgamento;TODOS PELO DF
Concorrendo;SAMUEL DE JESUS MUNIZ;SAMUEL MUNIZ;Deputado Distrital;11118;PP;Aguardando julgamento;PP
Concorrendo;NEIVALDO SANCHES DE OLIVEIRA;SANCHES;Deputado Distrital;30111;NOVO;Aguardando julgamento;NOVO
Concorrendo;SANDOVAL ALVES DE ALENCAR;SANDOVAL ALENCAR;Deputado Distrital;36333;PTC;Aguardando julgamento;mobilizar pra mudar
Concorrendo;SANDRA FARAJ CAVALCANTE;SANDRA FARAJ;Deputado Distrital;22777;PR;Aguardando julgamento;PR
Concorrendo;SANDRO BERGAMIM;SANDRO BERGAMIM;Deputado Distrital;11411;PP;Aguardando julgamento;PP
Concorrendo;IVANETE ALVES OLIVEIRA;SANTA ALVES;Deputado Distrital;65180;PC do B;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;SARAH AIDAR MARIANO REGO;SARAH AIDAR;Deputado Distrital;17999;PSL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;ALZIRO BARBOSA DE SOUSA;SARGENTO ALZIRO NETO;Deputado Distrital;14191;PTB;Aguardando julgamento;PTB
Concorrendo;MOACIR ROSA DA SILVA;SARGENTO MOACIR;Deputado Distrital;33244;PMN;Aguardando julgamento;mobilizar pra mudar
Concorrendo;SAULO COSTA DE JESUS;SAULO COSTA;Deputado Distrital;45015;PSDB;Aguardando julgamento;TODOS PELO DF
Concorrendo;ANTONIO SENA MAGALHAES SILVA;SENA;Deputado Distrital;90555;PROS;Aguardando julgamento;PROS
Concorrendo;SERGIO COSTA DAMACENO;SERGINHO DAMACENO;Deputado Distrital;70444;AVANTE;Deferido;AVANTE
Concorrendo;SERGIO GOMES DE ANDRADE;SERGIO ANDRADE;Deputado Distrital;31999;PHS;Aguardando julgamento;PHS
Concorrendo;SERGIO DE SOUZA PIMENTEL;SERGIO PIMENTEL;Deputado Distrital;17017;PSL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;SERGIO ZOGHBI CASTELO BRANCO;SÉRGIO ZOGHBI;Deputado Distrital;36999;PTC;Aguardando julgamento;mobilizar pra mudar
Concorrendo;JOSÉ CLAUDIO BONINA;SGT BONINA - VÉI DA 12;Deputado Distrital;33012;PMN;Aguardando julgamento;mobilizar pra mudar
Concorrendo;MARIA JAIDÊ MARINHO DE OLIVEIRA;SGT JAIDÊ;Deputado Distrital;20350;PSC;Aguardando julgamento;PSC
Concorrendo;MARCUS VINICIUS SILVA PIAZZAROLLO;SGT MARCUS VINICIUS;Deputado Distrital;31266;PHS;Aguardando julgamento;PHS
Concorrendo;ANA PAULA ALVES RIBEIRO;SGT PAULA;Deputado Distrital;31310;PHS;Aguardando julgamento;PHS
Concorrendo;HUELITON SIMÕES;SGT. SIMÕES - TOTO LEGAL;Deputado Distrital;70999;AVANTE;Deferido;AVANTE
Concorrendo;WASHINGTON LUIZ PATROCINIO;SGT. WASHINGTON PATROCÍNIO;Deputado Distrital;44193;PRP;Aguardando julgamento;BRASÍLIA ACIMA DE TUDO
Concorrendo;SILVANA CARVALHO JAVED;SILVANA JAVED;Deputado Distrital;17010;PSL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;SILVANA ARAÚJO SANTOS;SILVANA SANTOS;Deputado Distrital;33633;PMN;Aguardando julgamento;mobilizar pra mudar
Concorrendo;SILVANIA LEAL DIAS;SILVANIA LEAL;Deputado Distrital;22156;PR;Aguardando julgamento;PR
Concorrendo;SIMONE CASTELO BRANCO CAVALCANTI;SIMONE CASTELO BRANCO;Deputado Distrital;25825;DEM;Aguardando julgamento;TODOS PELO DF
Concorrendo;SIMONE DE JESUS SOUZA;SIMONE DE JESUS;Deputado Distrital;17135;PSL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;SIMONE PEREIRA MAGALHÃES;SIMONE MAGALHÃES;Deputado Distrital;70156;AVANTE;Deferido;AVANTE
Concorrendo;LEUCIMONIA TRINDADE DA ROCHA RODRIGUES;SIMONE ROCHA;Deputado Distrital;90003;PROS;Aguardando julgamento;PROS
Concorrendo;SIMONE NUNES DE SANTANA;SIMONE SANTANA;Deputado Distrital;40513;PSB;Aguardando julgamento;PSB
Concorrendo;MARIA DO SOCORRO BARBOSA DA COSTA;SOCORRO COSTA;Deputado Distrital;10110;PRB;Aguardando julgamento;COLIGAÇÃO UNIDOS PELO DF 3
Concorrendo;MARIA DO SOCORRO FERREIRA DA SILVA;SOCORRO FERREIRA;Deputado Distrital;15231;MDB;Aguardando julgamento;MDB
Concorrendo;SOLANGE SOARES CAMPOS;SOLANGE CAMPOS;Deputado Distrital;77222;SOLIDARIEDADE;Aguardando julgamento;COLIGAÇÃO UNIDOS PELO DF 3
Concorrendo;MARIA SONIA DA LUZ LIMA;SÔNIA LIMA;Deputado Distrital;31222;PHS;Aguardando julgamento;PHS
Concorrendo;GILSON ARRUDA DE SOUZA;SOUZA;Deputado Distrital;44335;PRP;Aguardando julgamento;BRASÍLIA ACIMA DE TUDO
Concorrendo;STANLEY BARRETO SALGADO;STANLEY SALGADO;Deputado Distrital;14145;PTB;Aguardando julgamento;PTB
Concorrendo;GERALDO BATISTA ALVES DE SOUSA;ST GERALDO ALVES;Deputado Distrital;36882;PTC;Aguardando julgamento;mobilizar pra mudar
Concorrendo;ENIVALDO MANOEL DE SOUZA;ST MANOEL SOUZA GASÚ;Deputado Distrital;40017;PSB;Aguardando julgamento;PSB
Concorrendo;ANA PAULA DE ALMEIDA GUALBERTO;SUBTENENTE ANA PAULA;Deputado Distrital;31193;PHS;Aguardando julgamento;PHS
Concorrendo;SUEIDE MIRANDA LEITE;SUEIDE DO ICEP;Deputado Distrital;40026;PSB;Aguardando julgamento;PSB
Concorrendo;SUELEN REZENDE AGUIAR;SUELEN AGUIAR;Deputado Distrital;51024;PATRI;Aguardando julgamento;RENOVA DF
Concorrendo;CARLOS ALBERTO RODRIGUES TABANEZ;"TABANEZ ";Deputado Distrital;90147;PROS;Aguardando julgamento;PROS
Concorrendo;TÁCIO ROGÉRIO ALLAN PONTES;TÁCIO ROGÉRIO DOS RODOVIÁRIOS;Deputado Distrital;70022;AVANTE;Deferido;AVANTE
Concorrendo;THAIS GONÇALVES MACHADO;TAIS MACHADO;Deputado Distrital;31011;PHS;Aguardando julgamento;PHS
Concorrendo;TELES ALVES LUSTOSA;TALES ALVES;Deputado Distrital;19121;PODE;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;ELISMAN SILVA OLIVEIRA;TALES RECANTO;Deputado Distrital;36147;PTC;Aguardando julgamento;mobilizar pra mudar
Concorrendo;TAMARA NAIZ DA SILVA;TAMARA NAIZ;Deputado Distrital;65000;PC do B;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;TANCY REZENDE SILVA DE MORAIS;TANCY REZENDE;Deputado Distrital;28000;PRTB;Aguardando julgamento;BRASÍLIA ACIMA DE TUDO
Concorrendo;TANIA ALVES COELHO;TÂNIA ALVES CÔELHO;Deputado Distrital;20220;PSC;Aguardando julgamento;PSC
Concorrendo;TANIA MARQUES SILVA;TANIA MARQUES;Deputado Distrital;17444;PSL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;TATHIANA NOLETO MELO;TATHI NOLETO;Deputado Distrital;23061;PPS;Aguardando julgamento;PPS
Concorrendo;TATIANA DA COSTA CORREA LEITE;TATIANA LEITE;Deputado Distrital;54002;PPL;Aguardando julgamento;UMA NOVA ESPERANÇA
Concorrendo;TATIANA REHBEIN RODRIGUES;TATIANA REHBEIN;Deputado Distrital;70003;AVANTE;Aguardando julgamento;AVANTE
Concorrendo;TATIANA DOS SANTOS GOMES FRANCA;TATI GOMES;Deputado Distrital;65123;PC do B;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;TATIANE OLIVEIRA CRUZ CECILIANO;TATY CECILIANO;Deputado Distrital;18965;REDE;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;TELMA RUFINO ALVES;TELMA RUFINO;Deputado Distrital;90123;PROS;Aguardando julgamento;PROS
Concorrendo;DAVI LIMA SOUSA;TENENTE DAVI;Deputado Distrital;36017;PTC;Aguardando julgamento;mobilizar pra mudar
Concorrendo;TEREZINHA FÁTIMA SILVA;TEREZINHA DE FÁTIMA;Deputado Distrital;29429;PCO;Aguardando julgamento;PCO
Concorrendo;TEREZINHA MARIA DE JESUS SILVA;TEREZINHA SILVA;Deputado Distrital;36331;PTC;Aguardando julgamento;mobilizar pra mudar
Concorrendo;THAMIRIS OLIVEIRA DA SILVA;THAMIRIS FLORA;Deputado Distrital;65565;PC do B;Aguardando julgamento;Brasília Justa e de mãos limpas
Concorrendo;THELMA REGINA VIEIRA DE MELLO;THELMA MELLO;Deputado Distrital;13070;PT;Aguardando julgamento;PT
Concorrendo;TEODOMIRO CAMINHA LUSTOSA;THEODOMIRO LUSTOSA;Deputado Distrital;14007;PTB;Aguardando julgamento;PTB
Concorrendo;THIAGO JARJOUR;THIAGO JARJOUR;Deputado Distrital;40321;PSB;Aguardando julgamento;PSB
Concorrendo;TIAGO LACERDA DE BRITO;TIAGO LACERDA;Deputado Distrital;10125;PRB;Aguardando julgamento;COLIGAÇÃO UNIDOS PELO DF 3
Concorrendo;JOANA DARC DE JESUS;TIA JOANA;Deputado Distrital;55321;PSD;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;SEBASTIANA DA SILVA FREIRE;TIANA FREIRE;Deputado Distrital;14266;PTB;Aguardando julgamento;PTB
Concorrendo;NAIR QUEIROZ PESSOA;TIA NAIR;Deputado Distrital;70100;AVANTE;Deferido;AVANTE
Concorrendo;AURESTINA ASSIS DE MATOS LOPES;TINA LOPES;Deputado Distrital;44180;PRP;Aguardando julgamento;BRASÍLIA ACIMA DE TUDO
Concorrendo;MAURICIO TOMAZ DA SILVA;TOMAZ;Deputado Distrital;51193;PATRI;Aguardando julgamento;RENOVA DF
Concorrendo;JOSE ANTONIO CRUZ GUIMARAES;TOM GUIMARÃES;Deputado Distrital;36555;PTC;Aguardando julgamento;mobilizar pra mudar
Concorrendo;ANTONIO CARLOS DE ANDRADE;TONINHO DO PSOL;Deputado Distrital;50050;PSOL;Aguardando julgamento;ELAS POR NÓS: SEM MEDO DE MUDAR O DF
Concorrendo;ANTONIO FERREIRA ALVES;TONINHO MARATONISTA HOPE HOPE;Deputado Distrital;43007;PV;Aguardando julgamento;SUSTENTABILIDADE E TRABALHO
Concorrendo;JOSÉ MÁRIO TRANQUILLINI NERY;TRANQUILLINI;Deputado Distrital;10321;PRB;Aguardando julgamento;COLIGAÇÃO UNIDOS PELO DF 3
Concorrendo;"UDSON SOARES DE SOUSA ";"UDSON SOARES ";Deputado Distrital;22229;PR;Aguardando julgamento;PR
Concorrendo;ULISSES HIGINO DA SILVA FILHO;ULISSES HIGINO;Deputado Distrital;43001;PV;Aguardando julgamento;SUSTENTABILIDADE E TRABALHO
Concorrendo;PAULO ULISSIS BATISTA LIMA;ULISSIS LIMA;Deputado Distrital;90033;PROS;Aguardando julgamento;PROS
Concorrendo;UZIAS DOS SANTOS DE MATOS;UZIAS MATOS;Deputado Distrital;25252;DEM;Aguardando julgamento;TODOS PELO DF
Concorrendo;VALDELINO RODRIGUES BARCELOS;VALDELINO BARCELOS;Deputado Distrital;11234;PP;Aguardando julgamento;PP
Concorrendo;VALDEMAR FELIX DA COSTA FILHO;VALDEMAR FELIX;Deputado Distrital;22224;PR;Aguardando julgamento;PR
Concorrendo;VALDEMIR HELENO DE SOUSA;VALDEMIR VIGILANTE;Deputado Distrital;22000;PR;Aguardando julgamento;PR
Concorrendo;VALERIA RODRIGUES LINHARES;VALERIA LINHARES;Deputado Distrital;55555;PSD;Aguardando julgamento;UNIDOS PELO DF 2
Concorrendo;MARCIO VALERIO MENDONÇA TOMAZ;VALÉRIO BANDA MARANATHA;Deputado Distrital;20321;PSC;Aguardando julgamento;PSC
Concorrendo;VALDIVINA PEREIRA DA CONCEIÇÃO ALMEIDA;VAL SILVA RADIALISTA;Deputado Distrital;36122;PTC;Aguardando julgamento;mobilizar pra mudar
Concorrendo;VANDA CLÉA RODRIGUES DO LAGO;VANDA LAGO;Deputado Distrital;36888;PTC;Aguardando julgamento;mobilizar pra mudar
Concorrendo;VANDEILDO LOPES DE GÓIS;VANDER LOPES;Deputado Distrital;15318;MDB;Aguardando julgamento;MDB
Concorrendo;VANESSA VANONY LIMA COSTA;VANESSA VANONY;Deputado Distrital;20303;PSC;Aguardando julgamento;PSC
Concorrendo;VANIA APARECIDA COELHO;VANIA COELHO;Deputado Distrital;90904;PROS;Aguardando julgamento;PROS
Concorrendo;JOSIVANIA JORGE DA SILVA GURGEL;VÂNIA GURGEL;Deputado Distrital;11222;PP;Aguardando julgamento;PP
Concorrendo;EVANILSON LIMA DE OLIVEIRA;VAN OLIVEIRA;Deputado Distrital;44111;PRP;Aguardando julgamento;BRASÍLIA ACIMA DE TUDO
Concorrendo;VALDINEY ARRUDA BEZERRA;VAVÁ É LEGAL FRENTISTA;Deputado Distrital;36223;PTC;Aguardando julgamento;mobilizar pra mudar
